source,weight,target
CACBLFT,9.208182991831346e-06,<CONV>
CACBLFTOTA,1.3668273417069667e-05,<CONV>
CACBVT,1.245309457260581e-05,<CONV>
CACBXFT,4.667605387638766e-06,<CONV>
CACBXFTOTA,1.1314786407067808e-05,<CONV>
CACFAP,9.84439046832883e-06,<CONV>
CACFJC,1.3658955328521625e-05,<CONV>
CACFRNOTA,9.764064386495628e-06,<CONV>
CACHAT,1.84449689420221e-05,<CONV>
CACHEX,2.431070173002002e-05,<CONV>
CACIHF,3.19797961502292e-05,<CONV>
CACISA,1.0297295376502366e-05,<CONV>
CACISAOTA,2.1557169457260084e-05,<CONV>
CACISASTB,2.2404521162308615e-05,<CONV>
CACJBR,1.3194163813750988e-05,<CONV>
CACKPG,3.0016404932420225e-05,<CONV>
CACKSA,9.652651328656451e-05,<CONV>
CACKSH,1.4528729897901533e-05,<CONV>
CACKTM,8.964171844751002e-06,<CONV>
CACKTV,1.598905257389531e-05,<CONV>
CACP24TOR,0.0004100226802908,<CONV>
CACPAC,8.94464939747831e-06,<CONV>
CACPACFR,9.10612820197399e-06,<CONV>
CACTV2OTT,1.3478622610077508e-05,<CONV>
CACTVNC,9.234746798743168e-06,<CONV>
CACTVOTT,9.307344408267428e-06,<CONV>
CADISCOVERY,7.654321587271368e-05,<CONV>
CAGLOBALBCOTA,1.7109551053764507e-05,<CONV>
CAGLOBALBCSTB,1.848360938077854e-05,<CONV>
CAMAX,2.3436040502798215e-05,<CONV>
CAMUCH,9.78544571858367e-06,<CONV>
CANTV,4.632743892952548e-05,<CONV>
CAOMNIVAN,2.254608585697844e-05,<CONV>
CAOMNIVANSTB,1.625818867204226e-05,<CONV>
CARADCBAF,5.229139414533604e-05,<CONV>
CARADCBAF15,2.911433903114144e-05,<CONV>
CARADCBAFFM5,2.151130937765323e-05,<CONV>
CARADCBCL,4.9602553832415466e-05,<CONV>
CARADCBCS,4.687533285576467e-05,<CONV>
CARADCBCT,4.2665278876890675e-05,<CONV>
CARADCBCV,3.668201415073746e-05,<CONV>
CARADCBD,2.752748842059458e-05,<CONV>
CARADCBEF,3.553703543583788e-05,<CONV>
CARADCBEW,0.0011766644234622,<CONV>
CARADCBF,2.3280201184447083e-05,<CONV>
CARADCBFFM10,3.513865288460502e-05,<CONV>
CARADCBG,3.93831387563152e-05,<CONV>
CARADCBGA,3.008589997154639e-05,<CONV>
CARADCBH,1.868027793068646e-05,<CONV>
CARADCBHA,3.057224865486962e-05,<CONV>
CARADCBI,2.146540052887316e-05,<CONV>
CARADCBKF,6.46758812332541e-05,<CONV>
CARADCBLA,3.582637072004666e-05,<CONV>
CARADCBLAFM2,3.011179774358253e-05,<CONV>
CARADCBME,2.1762530908555504e-05,<CONV>
CARADCBN,2.495547084892298e-05,<CONV>
CARADCBO,3.4201153132177735e-05,<CONV>
CARADCBOF,2.6010825168966007e-05,<CONV>
CARADCBON,3.481398035589657e-05,<CONV>
CARADCBQT,2.2359696479890156e-05,<CONV>
CARADCBR,3.311764936992398e-05,<CONV>
CARADCBSI,4.214938852247776e-05,<CONV>
CARADCBT,4.861627068649569e-05,<CONV>
CARADCBTK,2.021930645761849e-05,<CONV>
CARADCBU,2.647129636559497e-05,<CONV>
CARADCBUF,4.301909661053593e-05,<CONV>
CARADCBV,3.006867999325893e-05,<CONV>
CARADCBVE,1.823695010446285e-05,<CONV>
CARADCBW,3.21338011119894e-05,<CONV>
CARADCBX,2.551404132365111e-05,<CONV>
CARADCBY,2.7590938595166424e-05,<CONV>
CARADCBYG,8.212171127002089e-06,<CONV>
CARADCBYK,3.1357144241317226e-05,<CONV>
CARADCBZF,3.493589897219e-05,<CONV>
CARADCFAX,1.826364440104876e-05,<CONV>
CARADCFCB,1.1696609283006288e-05,<CONV>
CARADCFCO,3.678099872315755e-05,<CONV>
CARADCFEI,5.993752965693543e-06,<CONV>
CARADCFFB,3.56650551597822e-05,<CONV>
CARADCFGB,3.300155812433331e-05,<CONV>
CARADCFGO,9.10613005938612e-06,<CONV>
CARADCFID,3.6980348331418094e-05,<CONV>
CARADCFMJ,3.843901547611351e-05,<CONV>
CARADCFOS,9.966979065987248e-05,<CONV>
CARADCFPL,1.8412890995492744e-05,<CONV>
CARADCFRA,0.0002402363053842,<CONV>
CARADCFRB,1.3436505260917376e-05,<CONV>
CARADCFTR,1.3519835630010348e-05,<CONV>
CARADCFVD,3.8620808691336565e-05,<CONV>
CARADCFWH,2.1803132714486235e-05,<CONV>
CARADCFXJ,0.0002117842904589,<CONV>
CARADCFXN,1.430367653447455e-05,<CONV>
CARADCFYK,4.9313354151375096e-05,<CONV>
CARADCFZM,2.5021337115809484e-05,<CONV>
CARADCHAK,4.190295438989803e-05,<CONV>
CARADCHAS,8.169800818964605e-05,<CONV>
CARADCHAT,6.7936486245085e-07,<CONV>
CARADCHAY,1.34764357975906e-05,<CONV>
CARADCHCQ,3.367257883665421e-05,<CONV>
CARADCHED,0.0001149871785432,<CONV>
CARADCHFA,1.947724056325996e-05,<CONV>
CARADCHFI,0.0004042042814213,<CONV>
CARADCHLK,1.2249216339393015e-05,<CONV>
CARADCHLM,3.063105501735659e-05,<CONV>
CARADCHML,9.750892514682608e-05,<CONV>
CARADCHMP,1.1815687780088622e-05,<CONV>
CARADCHNC,1.0538974510125758e-05,<CONV>
CARADCHNL,9.747499574212376e-06,<CONV>
CARADCHOI,1.3304525110679996e-05,<CONV>
CARADCHOK,1.4698754405982071e-05,<CONV>
CARADCHON,1.4055545613930188e-05,<CONV>
CARADCHQR,0.0001452921975613,<CONV>
CARADCHQT,3.3265225127288516e-05,<CONV>
CARADCHYM,3.246020549499595e-05,<CONV>
CARADCIGL,2.3065449963397654e-05,<CONV>
CARADCIGM,9.10612820197399e-06,<CONV>
CARADCIKX,9.745363241010191e-06,<CONV>
CARADCJAD,0.0001580062976654,<CONV>
CARADCJBC,4.6629539821497985e-05,<CONV>
CARADCJBR,0.0010061820310759,<CONV>
CARADCJCD,1.067094177971595e-05,<CONV>
CARADCJCJ,3.2290104012605845e-05,<CONV>
CARADCJCN,1.5850375571168e-05,<CONV>
CARADCJEC,2.4265569630498524e-05,<CONV>
CARADCJKX,0.000251200792698,<CONV>
CARADCJOB,0.0001157860378126,<CONV>
CARADCJOY,2.7663732267308343e-05,<CONV>
CARADCJTN,1.8277017591578396e-05,<CONV>
CARADCJTT,9.10612820197399e-06,<CONV>
CARADCJXL,6.771911070111442e-05,<CONV>
CARADCKBC,1.42847657770489e-05,<CONV>
CARADCKDO,3.512677566663508e-05,<CONV>
CARADCKFR,9.10613092623293e-06,<CONV>
CARADCKGA,9.10612904074408e-06,<CONV>
CARADCKGB,6.582561649162143e-05,<CONV>
CARADCKGL,3.1868675237552884e-05,<CONV>
CARADCKHJ,4.105952798141759e-05,<CONV>
CARADCKLR,0.0001302227638585,<CONV>
CARADCKLW,0.0001417868867625,<CONV>
CARADCKMN,1.718155720044122e-05,<CONV>
CARADCKNR,8.128449025893798e-06,<CONV>
CARADCKOB,0.000109299576984,<CONV>
CARADCKOF,0.0001098330782528,<CONV>
CARADCKOY,0.0001707336239692,<CONV>
CARADCKPC,0.0002089930712375,<CONV>
CARADCKRB,2.2764126904147385e-05,<CONV>
CARADCKRM,3.327368314692993e-05,<CONV>
CARADCKSB10FM,1.631480872424201e-05,<CONV>
CARADCKTB,0.0001778166273701,<CONV>
CARADCKTY,1.4030018508694316e-05,<CONV>
CARADCKYK,0.0004034683600633,<CONV>
CARADKRPI,1.8425118752203245e-05,<CONV>
CARADQUB,0.0002172871080684,<CONV>
CARADVOCM,0.0001520179738681,<CONV>
CARCVAN,1.0022733510852792e-05,<CONV>
CARDI,1.369690239364586e-05,<CONV>
CARDIROG,9.748854791408986e-06,<CONV>
CARDISHAW,1.2320834870796028e-05,<CONV>
CATVAOTT,5.597104420013333e-06,<CONV>
CAVMON,1.8976178712352753e-05,<CONV>
CAVSAG,1.9512772327237624e-05,<CONV>
CAWEATHER,1.8211623211653737e-05,<CONV>
CAXMRADCATALK,1.976955562527055e-05,<CONV>
CAZTELE,1.5017119347842514e-05,<CONV>
CBS Chicago,0.0001055353300543,<CONV>
CBS News,0.0001308947598708,<CONV>
CBS19,0.0005253116374526,<CONV>
CBS4local,0.00017626461496449437,<CONV>
CDC(CDCgov),7.592881397391827e-05,<CONV>
CFNEWS13,0.0060069657382348,<CONV>
CIDRAP,0.0048143948417303,<CONV>
CIRCULATION_SIZE_Q1,0.3088822412549876,<CONV>
CIRCULATION_SIZE_Q2,0.1698742317980081,<CONV>
CIRCULATION_SIZE_Q3,0.1560948447354035,<CONV>
CIRCULATION_SIZE_Q4,0.159859131793051,<CONV>
CIRCULATION_SIZE_Q5,0.2052895504185496,<CONV>
CIproud,0.00018338196382918355,<CONV>
CIproud.com,0.000349194913099,<CONV>
CNBC,0.00033197932779175315,<CONV>
CNBCW,5.3840401152066995e-05,<CONV>
CNBCWSAT,1.821162243688806e-05,<CONV>
CNN,0.0017419492534271,<CONV>
CNN Edition,0.0004739857209342,<CONV>
CNN US,0.0015130468197276999,<CONV>
CNN Wire,0.0008801029448002,<CONV>
CNN.com Wire Service,3.3083014140365584e-05,<CONV>
CNNCOM1,4.912281885328383e-05,<CONV>
CNNCOM2,2.2047972923560487e-05,<CONV>
CNNCOM3,9.079301262069126e-05,<CONV>
CNNES,0.0001423356496162,<CONV>
CNNIUS,0.0004230855269247,<CONV>
CNW Group,8.431723773072441e-05,<CONV>
CNYcentral,0.000704034979763,<CONV>
CNYhomepage,0.00027276961735960004,<CONV>
CSIMarket,0.0002053037770026,<CONV>
CSPAN,0.0007054037870319,<CONV>
CSPAN2,0.0009647286828901,<CONV>
CSPAN3,0.001031247033503,<CONV>
CW33,0.0002346838716965,<CONV>
Cable News Network LP.,0.0008717210246723,<CONV>
Cadillac News,8.846925219794613e-05,<CONV>
Caitlyn Stulpin,3.0487314194996553e-05,<CONV>
Caleb Lunetta,7.145170252442265e-05,<CONV>
Caleb Wethington,2.4798024563064177e-05,<CONV>
Caleb White,3.827588968661763e-05,<CONV>
Caledonian Record,0.0011034697087087,<CONV>
Calgary Monitor,0.0002271824269339,<CONV>
California Telegraph,0.0009045650313262001,<CONV>
"Calvin Woodward, Nathan Ellgren",0.0001366664201974,<CONV>
Cameron English,4.039104220659433e-05,<CONV>
Cameron French,6.240813667335496e-05,<CONV>
Cameron Santoro,2.081704994285829e-05,<CONV>
Cami Koons,6.781210904630472e-05,<CONV>
Camille Bas-Wohlert,0.0002271408787565,<CONV>
Camille Laffont,3.932253913379905e-06,<CONV>
Camillus Eboh,2.4833255232235e-06,<CONV>
Canadian Press,0.0003149755107567,<CONV>
Canon City Breaking News,0.000387393967715,<CONV>
Capedge,0.0002735499915086,<CONV>
Capitol Hill Reporter,0.0007379822956648,<CONV>
Cara Lynn Shultz,7.108949196955481e-05,<CONV>
Caribbean News Global,0.0005351540858350001,<CONV>
Caribbean Today,6.856576428043717e-05,<CONV>
Caribbeannationalweekly.com,0.0002290010100671,<CONV>
Carl Goldman,2.95702536234132e-05,<CONV>
Carla K. Johnson,0.0015696234571805,<CONV>
"Carla K. Johnson, The Associated Press",1.5009926252423465e-05,<CONV>
Carla Mascarenhas,1.618560995260467e-05,<CONV>
Carleen Johnson,1.5062977797731185e-05,<CONV>
Carlos Nogueras Ramos,0.0001284295885245,<CONV>
Carlos Robles,3.71845499989194e-05,<CONV>
Carma Hassan,6.550233487456315e-05,<CONV>
Carmel Wroth,0.0003781210585583,<CONV>
Carol A. Clark,3.835220139908306e-05,<CONV>
Carole Tanzer Miller,0.0002133894122885,<CONV>
Carolina Panorama,0.00012101743118892217,<CONV>
CarolinaPanorama,6.347899130441925e-05,<CONV>
Caroline Kee,4.094117104594441e-05,<CONV>
Carolyn Barber,3.365920183882861e-05,<CONV>
Carolyn Bruck,5.770148886656332e-05,<CONV>
Carolyn Crist,0.0001073852527828,<CONV>
Carrie Fellner,2.019552110329717e-05,<CONV>
Carroll Daily Times Herald,0.0005451434666885,<CONV>
Casey Decker,0.0001512956486269,<CONV>
Cassie Buchman,0.0001270008609784,<CONV>
Catherine Stoddard,0.0004709491445702,<CONV>
Catherine Sweeney,5.772476770146668e-05,<CONV>
Cathy Dyson,1.592156651786727e-05,<CONV>
Cause Action,2.975009260333536e-05,<CONV>
Cbs 42,0.0006524591093688,<CONV>
Cbs Austin,0.00041972003464219997,<CONV>
Cbs News,0.0016398597980196998,<CONV>
Cbs17,0.0010512197407079,<CONV>
Cbs4 Indy,0.0003513461094976,<CONV>
Cedar News,0.0003171769017469,<CONV>
Celeste Krewson,4.191834142794152e-05,<CONV>
Centers for Disease Control and Prevention,0.0020215838047281,<CONV>
Central Africa News,0.0015054767346775,<CONV>
Central America News.net,0.0013524507401634,<CONV>
Centralia Chronicle,0.0002295160632777,<CONV>
Centre Daily Times,0.0014683467402828998,<CONV>
CenturyLink,0.0016529558222569,<CONV>
Chad Murphy,3.820790951824336e-05,<CONV>
Chandler Buse Bailey,8.518657090910583e-05,<CONV>
Chandra Philip,3.883441180394227e-05,<CONV>
Channel 3000,0.00045610833919990004,<CONV>
Chantelle Lee,3.508023553371767e-05,<CONV>
Chany Ninrew,7.424681386649699e-05,<CONV>
Chariton Leader,0.0006042831881419,<CONV>
"Charlee Caudill, Christopher Salas",4.039104220659433e-05,<CONV>
Charles Dunlap,2.3507107939983012e-05,<CONV>
Charleston News & Weather,0.00020301725066240001,<CONV>
"Charlie Neibergall, Taylor O Bier",5.3953342182542226e-05,<CONV>
Charlotte Causit,0.0003965096169116,<CONV>
Charlotte Graham-Mclay,0.0001266360668313,<CONV>
Charlotte News,0.0017656322385327,<CONV>
Charlotte Observer,0.0004097014056315,<CONV>
Charlotte Rene Woods,1.4346294833609964e-05,<CONV>
Charlotte Robinson,2.232600141462643e-05,<CONV>
Chase Hunter,0.0001294526023847,<CONV>
Chase Smith,1.3977134318924852e-05,<CONV>
Chelsie Derman,3.239064738040311e-05,<CONV>
Cheryl McCloud,0.0002384053820308,<CONV>
Chester County Press,0.00013409627808776912,<CONV>
Cheyanne M. Daniels,0.0001784427895342,<CONV>
Cheyenne Haslett,7.420298269727504e-05,<CONV>
Chiara Eisner,2.810258465324017e-05,<CONV>
Chicago Chronicle,9.172824468602707e-05,<CONV>
Chicago Jobs from www.ChicagoRecruiter.com,0.0001662017870427,<CONV>
Chicago Sun-Times,3.148349308141268e-05,<CONV>
Chicago Tribune,0.0011623198678011,<CONV>
Chico Enterprise Record,0.0002115267147237,<CONV>
Children's Health Defense,0.0001106215525630334,<CONV>
Chill Hype,2.82482804566557e-05,<CONV>
Chinedu Asadu,0.00023321755512,<CONV>
"Chinedu Asadu, Dan Ikpoyi",8.527259445829687e-05,<CONV>
"Chinedu Asadu, Guy Masele Sanganga, Jean-Yves Kamale",5.022258533593763e-05,<CONV>
"Chinedu Asadu, Jean-Yves Kamale",8.105446236006209e-05,<CONV>
Chineseinla,0.0007349736808521,<CONV>
Chippewa Herald,0.0001718243432348133,<CONV>
Chloe Mayer,1.03812362212396e-05,<CONV>
Chloe Mayer Newsweek,4.632680953941676e-05,<CONV>
Chloe Nordquist,9.544002236736856e-05,<CONV>
Chris Benson,0.0001095803472549,<CONV>
Chris Benson Upi Topic,0.0001404061054655,<CONV>
Chris Compendio,1.0097760551648585e-05,<CONV>
Chris Dall,0.0004103300588486,<CONV>
Chris Malone Méndez Men,8.427560041946846e-05,<CONV>
Chris McCrory,0.000131248813474,<CONV>
Chris Melore,3.231283376527547e-05,<CONV>
Chris Mench,1.6829600919414304e-05,<CONV>
Chris Pandolfo,2.756917845030465e-05,<CONV>
Chris Serres,1.8016238539584286e-05,<CONV>
Chris Sims,1.6156416882637734e-05,<CONV>
Chris Williams,0.0001585622754492,<CONV>
Chris Woodward,1.5066775600781292e-05,<CONV>
Chris Wright,3.6660196237139106e-05,<CONV>
Chrissy Booker,9.02941481825218e-05,<CONV>
Christian Edwards,5.459353625968108e-05,<CONV>
Christian M. Wade Statehouse,1.642023487818964e-05,<CONV>
Christianna Barbosa,1.5066775600781292e-05,<CONV>
Christina Jewett,1.9888871125883105e-05,<CONV>
Christina Larson,0.0001025789042932,<CONV>
"Christina Malkia, Maria Cheng",6.324777806312253e-05,<CONV>
Christina Rodriguez,1.6153013639943693e-05,<CONV>
Christine Sexton,4.3263263400979544e-05,<CONV>
Christophe Vogt,1.5139052130869652e-05,<CONV>
"Christophe Vogt, Robin Millard",1.2355644198431825e-05,<CONV>
Christopher Boyll,2.019552110329717e-05,<CONV>
Christopher Salas,5.1931339979907e-05,<CONV>
"Christopher Salas, Charlee Caudill",3.6758904600406195e-05,<CONV>
"Christopher Weber, Marcio Jose Sanchez",0.000309986754631,<CONV>
Christy Santhosh,1.1060766520955625e-05,<CONV>
"Christy Santhosh, Shounak Dasgupta",1.3721854622124287e-05,<CONV>
Chronicle Online,0.0005020391159334,<CONV>
Chronicle Telegram,9.32441376579296e-05,<CONV>
Ciara McCarthy,7.044126209467856e-05,<CONV>
Cincinnati News,0.0002653361741183,<CONV>
Cincinnati Sun,0.0013706664348706,<CONV>
Citizen Tribune,0.0007719328875197,<CONV>
Citizens Voice,7.198001423600314e-05,<CONV>
City News Service,8.06190761121929e-05,<CONV>
Claiborne Progress,0.0001840433790173415,<CONV>
Claire Gounon,8.668454674832761e-05,<CONV>
Claire Reid,3.263322517788258e-05,<CONV>
Clara Harter,0.0001303354804649,<CONV>
"Clare Byrne, Sonia Avalos",5.16422099627063e-05,<CONV>
Clare Marie Merkowsky,8.43120029538572e-05,<CONV>
Clark Kauffman,1.7630447063575727e-05,<CONV>
Clarksdale Press Register,0.0003372644942762,<CONV>
Claudeth Mocon-Ciriaco,4.288712576831952e-05,<CONV>
Clayton News Daily,0.00015783219827722065,<CONV>
Clayton Vickers,0.0001966411473225,<CONV>
Cleaning & Maintenance Management Online,0.00029414819895299995,<CONV>
Cleveland News,0.0005264246379648,<CONV>
Cleveland Star,6.61441743000827e-05,<CONV>
"Cleveland, Ohio News and Weather",0.0008504960783288,<CONV>
Click 2 Houston,0.0016831993779875,<CONV>
Click On Detroit,0.0008120701878228,<CONV>
Click Orlando,0.0003135436821925,<CONV>
Clinical Endocrinology News,0.0005385296218998,<CONV>
Clinical Trials Arena,0.000202112852522,<CONV>
ClinicalTrials.gov,0.0046208980902547,<CONV>
Clyde Hughes,0.0001020211455526,<CONV>
Cnhi News,0.0003734134317631,<CONV>
Cns Staff,6.568331670251897e-05,<CONV>
Coastal Breeze News,0.0005393415990526,<CONV>
Cocorioko,0.0005814416645467,<CONV>
Colby Stong,0.0001027470450107,<CONV>
Colin A. Young,9.210579973994224e-05,<CONV>
Colleen Kottke,0.0001204995118547,<CONV>
Colorado Hometown Weekly,9.487161124719122e-05,<CONV>
Colorado Public Radio,0.0004834293952106,<CONV>
Colorado Springs Gazette,0.0044455270468960004,<CONV>
Colorado Springs News,0.0007536131556601,<CONV>
Colorado Star,0.0011252565026801,<CONV>
Columbia Business Monthly,0.0002353801015322,<CONV>
Columbia Daily Tribune,0.0002447346117045,<CONV>
Columbia Gorge News,0.0003073053121771,<CONV>
Columbus News,0.0006898534363273,<CONV>
Columbus News Online,0.0005411334494153,<CONV>
Common Dreams,0.0005172325210612,<CONV>
Community Newspaper Group,0.0006463680734979001,<CONV>
CompuServe.com,0.00016602710406999856,<CONV>
Compuserve,0.0002043055205031,<CONV>
Concho Valley Homepage,8.918321253336846e-05,<CONV>
ConchoValleyHomepage,4.542746898005776e-05,<CONV>
Concord Clayton Pioneer News,5.654904222428763e-05,<CONV>
Concord News Now,0.0002991183148461,<CONV>
Connect Fayetteville,0.0002742013677601,<CONV>
Connecticut Chronicle,0.0002112584853824,<CONV>
Connor Iapoce,4.915902445465957e-05,<CONV>
Conservative Review,0.0002031259747439,<CONV>
ConsultantLive,0.0003335549559303,<CONV>
Consumer,0.2050780487393828,<CONV>
Consumer Affairs,0.0003021524598476,<CONV>
Consumer World Report,6.200592894024219e-05,<CONV>
ConsumerAffairs,0.0003031897521119,<CONV>
Contagion Live,0.0008296045247358,<CONV>
Contributed Content,4.599947306827914e-05,<CONV>
Cordele Dispatch,0.0003431854821115,<CONV>
Corinne Purtill,0.0002384623265831,<CONV>
Corinne Purtill Tns,5.097016549267423e-05,<CONV>
"Corinne Purtill, Karen Kaplan",1.4816029663309058e-05,<CONV>
Cornelius Frolik,4.2079485964613367e-05,<CONV>
Corrie Pelc,7.564170199200152e-05,<CONV>
Corvallis Gazette Times,0.00022396169172460002,<CONV>
Cory Franklin,0.0001386397228923,<CONV>
Cory Smith,0.0004076477364455,<CONV>
Corydon Times-Republican,0.00036222464513349997,<CONV>
Coshocton Tribune.com,0.00013850849349257807,<CONV>
Cottonwood Heights Journal,0.0002266258122847,<CONV>
County News Center,0.00015500122046014462,<CONV>
County Times,3.073587767649638e-05,<CONV>
Courier Journal.com,0.0007250110139321001,<CONV>
Courtenay Harris Bond,3.727654030520773e-05,<CONV>
Courthouse News Service,0.0002970669518867,<CONV>
Craig Monger,1.102767138012186e-05,<CONV>
Crossroads Today,0.00032362878722119997,<CONV>
Crusader Staff,4.869624801716028e-05,<CONV>
Csl Vifor,1.7619577843413843e-05,<CONV>
Ctpublic,0.0002269248227094,<CONV>
Cybele Mayes-Osterman,7.244641215416958e-05,<CONV>
Cynthia Goldsmith,1.1647611932437375e-05,<CONV>
"Cynthia Goldsmith, Jackie Katz",1.4747314694014962e-05,<CONV>
Cynthia McCormick Hibbert,3.231283376527547e-05,<CONV>
Céline Gounder,1.8328857525535848e-05,<CONV>
"Céline Gounder, Craig Spencer",3.3889763230449355e-05,<CONV>
César Barreto,0.0001913088364748,<CONV>
César Chávez,1.4376032924394926e-05,<CONV>
D1SoftballNews.com,0.0016265940012125,<CONV>
DCNewsNow,0.0008718122089617,<CONV>
DCNewsNow -Press Realeses,0.0003241484654748,<CONV>
DEDW,3.6139472966031005e-05,<CONV>
DEEURONEWS,5.534873355054794e-05,<CONV>
DEONE,1.862603730543747e-05,<CONV>
DEPHOENIX,5.181400842644264e-05,<CONV>
DEPROSIEBEN,6.7936486245085e-07,<CONV>
DERADBB,9.10612820197399e-06,<CONV>
DERADHRINFO,6.962709068256832e-05,<CONV>
DERADINFORADIORBB,4.127069290878542e-05,<CONV>
DERTLNHSH,8.867634893020593e-06,<CONV>
DETVBERLIN,1.35872618160226e-06,<CONV>
DETVSIXX,1.1855505181973162e-05,<CONV>
DEVI SHASTRI,3.274206560412715e-05,<CONV>
DEVOX,4.886873727614239e-06,<CONV>
DNRonline,0.0002818642549719,<CONV>
DNyuz,0.0056388082681667,<CONV>
DVIDS,0.0011994431875422,<CONV>
Da Redação,5.07025841397554e-06,<CONV>
Daily Breeze,0.0006876106049254,<CONV>
Daily Bulletin,0.0001889125144183,<CONV>
Daily Camera,0.00031686644654,<CONV>
Daily Democrat,0.0002385481681936,<CONV>
Daily Dispatcher,0.0005347547392035,<CONV>
Daily Express US,0.0008679571799915,<CONV>
Daily Freeman,0.0005488569192425,<CONV>
Daily Herald,0.00016792408177619724,<CONV>
Daily Journal,0.00041275180178900004,<CONV>
Daily Local,0.0002218500147832,<CONV>
Daily Mining Gazette,3.409360429536451e-05,<CONV>
Daily News,0.0001792566375381557,<CONV>
Daily Nonpareil,0.0002731857167595,<CONV>
Daily Press,0.00043153292835,<CONV>
Daily Sprinter,0.00015321827925967517,<CONV>
Daily World Feed,2.5746497161173483e-05,<CONV>
Daily Xtreme,5.011852143355816e-05,<CONV>
Dailyleader,0.0003659635437111,<CONV>
Dailymotion,7.453129086549064e-05,<CONV>
Dallas Sun,0.0006235881882721,<CONV>
Damian Dovarganes,7.068432386154009e-05,<CONV>
Damian Garde,5.2323231850285566e-05,<CONV>
Damon R. Sheffield,3.0045072582539898e-05,<CONV>
Dan Basso,7.573320413736438e-06,<CONV>
Dan Diamond,3.779824478115748e-05,<CONV>
Dan Flynn,1.5725892732220426e-05,<CONV>
"Dan Ikpoyi, Chinedu Asadu",2.162235949184567e-05,<CONV>
Dan McCue,1.1847923938799652e-05,<CONV>
Dan Mount,4.892708808919341e-05,<CONV>
Dana Sullivan Kilroy,4.2591164511727794e-05,<CONV>
Dani Blum,4.880444541314035e-05,<CONV>
"Daniel Chang, Sam Whitehead",1.4498773267883032e-05,<CONV>
Daniel Fortin,1.8644334150930016e-05,<CONV>
Daniel Higa Alquicira,1.3450290216296777e-06,<CONV>
Daniel Horowitz,3.0104285388210777e-06,<CONV>
Daniel Lawler,0.0001225724229513,<CONV>
"Daniel Lawler, Julien Dury",3.0377082845229748e-05,<CONV>
Daniel Miller,0.0001460226930597,<CONV>
Daniel Trainor,3.4620893319938e-05,<CONV>
Daniella Genovese,6.250569238980413e-05,<CONV>
Daniella Gray Newsweek,6.908600128799682e-05,<CONV>
Danielle Berjikian,1.6574513471280923e-05,<CONV>
