value,kind,dimension,credit,credit_share,rating,rating_pct,color,marker,node_size
Upstract,item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
Uptoday.news,item,publication_name,0.0004019067523662,0.0004019067523662,5,0.0005620249623913,#8c564b,o,80.0
Uptoday.news,item,publisher_name,0.0004018794936733,0.0004018794936733,5,0.0005837331050479,#e377c2,o,80.0
Urdu,item,author_name,6.454235453245115e-06,6.454235453245115e-06,2,0.5404590135660035,#1f77b4,o,80.0
Us Times Gazette,item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
Us Times Gazette,item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
Usa Newshour,item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
Usa Newshour,item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
Usa Today,item,publication_name,0.0003199697828888,0.0003199697828888,5,7.040856405210616e-05,#8c564b,o,80.0
Usa Today,item,publisher_name,0.0004468595554568,0.0004468595554568,5,0.0008490237854973,#e377c2,o,80.0
Uschinapress,item,publication_name,2.345229685931424e-05,2.345229685931425e-05,2,0.8434130047942526,#8c564b,o,80.0
Uschinapress,item,publisher_name,2.337455576686392e-05,2.337455576686397e-05,2,0.8319092642485207,#e377c2,o,80.0
Utah Independent,item,publication_name,0.0005864390773748,0.0005864390773748,5,0.001669206709245,#8c564b,o,80.0
Utah Independent,item,publisher_name,0.0005903215928144,0.0005903215928144,5,0.0016951573833665,#e377c2,o,80.0
Utah State News,item,publication_name,0.0005842169347447,0.0005842169347447,5,0.0016558740004157,#8c564b,o,80.0
Utah State News,item,publisher_name,0.0005874201483784,0.0005874201483784,5,0.0016780447752865,#e377c2,o,80.0
Utkarsh Shetti,item,author_name,3.013285843822509e-06,3.013285843822509e-06,2,0.2430363661889132,#1f77b4,o,80.0
V Narendra Kumar,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
V103 (WVAZ),item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
V103 (WVAZ),item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
VICE,item,genre,0.0001647221369784,4.330250498235449e-05,2,0.1524129235393908,#9467bd,o,80.0
VL Syamsundar,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
VYRE Business News Global,item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
VYRE Business News Global,item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
Valley Journals,item,publication_name,9.047417304104864e-05,9.04741730410487e-05,3,0.645093071098037,#8c564b,o,80.0
Valley Journals,item,publisher_name,9.046395301808634e-05,9.046395301808652e-05,3,0.6475889315446899,#e377c2,o,80.0
Valley Public Radio,item,publication_name,0.0001173728208474,0.0001173728208474,3,0.9214349331139464,#8c564b,o,80.0
Valley Public Radio,item,publisher_name,0.0001174064775253,0.0001174064775253,3,0.927693331948914,#e377c2,o,80.0
Valley Times News,item,publication_name,0.000216382509152,0.000216382509152,4,0.5012387183654691,#8c564b,o,80.0
Valley Times News,item,publisher_name,0.0002162500132396,0.0002162500132396,4,0.515150866387003,#e377c2,o,80.0
ValleyCentral,item,publication_name,0.0001867376307967,0.0001867376307967,4,0.338479903996364,#8c564b,o,80.0
ValleyCentral,item,publisher_name,0.0001870455970673,0.0001870455970673,4,0.3511973285301497,#e377c2,o,80.0
Valérie Leroux,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Vancouver news,item,publication_name,0.000322602981363,0.000322602981363,5,8.62075807628849e-05,#8c564b,o,80.0
Vancouver news,item,publisher_name,0.0003220804184704,0.0003220804184704,5,0.0001130812179587,#e377c2,o,80.0
Vandana Singh,item,author_name,7.068432386154009e-05,7.068432386154009e-05,4,0.7973737310646646,#1f77b4,o,80.0
Vanessa Etienne,item,author_name,2.7181130374956212e-05,2.7181130374956212e-05,3,0.7322485171968,#1f77b4,o,80.0
Vanessa G. Sánchez,item,author_name,4.82396971212384e-05,4.82396971212384e-05,4,0.3246246670984156,#1f77b4,o,80.0
Vanessa Misciagna,item,author_name,2.0102924951847012e-05,2.0102924951847012e-05,3,0.395324201398268,#1f77b4,o,80.0
Vanessa Romo,item,author_name,1.694629491564008e-05,1.694629491564008e-05,3,0.245067836740383,#1f77b4,o,80.0
Vao News,item,publication_name,0.0001230949250245,0.0001230949250245,3,0.9802206733615154,#8c564b,o,80.0
Vao News,item,publisher_name,0.000123790612973,0.000123790612973,3,0.994065153609372,#e377c2,o,80.0
"VapingIT, SPE, EEI(Vapingit)",item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Vax Before Trave,item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
Vax Before Trave,item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
Ventura County Star,item,publication_name,0.0003839480727191,0.0003839480727191,5,0.0004542740721238,#8c564b,o,80.0
Ventura County Star,item,publisher_name,0.0003857058983883,0.0003857058983883,5,0.000488341859942,#e377c2,o,80.0
Vermont Public Radio,item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
Vermont Public Radio,item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
Vermont State News,item,publication_name,0.0003547360024096,0.0003547360024096,5,0.0002790035820727,#8c564b,o,80.0
Vermont State News,item,publisher_name,0.0003550122889334,0.0003550122889334,5,0.0003073121277702,#e377c2,o,80.0
Veronika Bondarenko,item,author_name,4.655901846564777e-05,4.655901846564777e-05,4,0.2892246905048265,#1f77b4,o,80.0
Veronika Kyrylenko,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Verywell Health,item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
Verywell Health,item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
Vet Candy,item,publication_name,0.0001900316298308,0.0001900316298308,4,0.3565648956397132,#8c564b,o,80.0
Vet Candy,item,publisher_name,0.0001892328009575,0.0001892328009575,4,0.3634762870853562,#e377c2,o,80.0
Via Bianca Ramones,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Vicks Burg Post,item,publication_name,0.0001225173219141,0.0001225173219141,3,0.9742866977885026,#8c564b,o,80.0
Vicks Burg Post,item,publisher_name,0.0001228479903077,0.0001228479903077,3,0.984265301467766,#e377c2,o,80.0
Victor Stefanescu,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Victoria Advocate,item,publication_name,0.000113264989745,0.000113264989745,3,0.8792333435082001,#8c564b,o,80.0
Victoria Advocate,item,publisher_name,0.0001136285064693,0.0001136285064693,3,0.8884161544477279,#e377c2,o,80.0
Victoria Johnson,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Video,item,source_type,0.0134333979356446,0.0034199566626304,1,1.0,#1f77b4,o,80.0
Video,item,source_type_name,0.0134333979356446,0.0034199566626304,1,1.0,#ff7f0e,o,80.0
Vijay Kumar Malesu,item,author_name,6.567388167808367e-05,6.567388167808367e-05,4,0.6918392581730832,#1f77b4,o,80.0
Village Life,item,publication_name,0.0002497359031844,0.0002497359031844,4,0.6843583386530024,#8c564b,o,80.0
Village Life,item,publisher_name,0.0002524142601883,0.0002524142601883,4,0.7181768812264535,#e377c2,o,80.0
"Vilnis Husko, Stephen Beech",item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Vinay Simlot,item,author_name,6.375064774918872e-05,6.375064774918872e-05,4,0.65133036265019,#1f77b4,o,80.0
Vincennes Sun Commercial,item,publication_name,0.0002036325345848,0.0002036325345848,4,0.431237731384805,#8c564b,o,80.0
Vincennes Sun Commercial,item,publisher_name,0.0002062303709199,0.0002062303709199,4,0.4589006131145127,#e377c2,o,80.0
Vindy.com,item,publication_name,0.0001222052570114,0.0001222052570114,3,0.9710807152086028,#8c564b,o,80.0
Vindy.com,item,publisher_name,0.0001232611560915,0.0001232611560915,3,0.9885607250131556,#e377c2,o,80.0
Vipology Staff,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Virginia State News,item,publication_name,0.0006772165683326,0.0006772165683326,5,0.0022138656518393,#8c564b,o,80.0
Virginia State News,item,publisher_name,0.0006758014580138,0.0006758014580138,5,0.0021993143521278,#e377c2,o,80.0
Vishnu Priyan,item,author_name,1.9105879821440726e-05,1.9105879821440726e-05,3,0.3478646084221102,#1f77b4,o,80.0
Vivek Saxena,item,author_name,2.8756913939579917e-05,2.8756913939579917e-05,3,0.8072562017186486,#1f77b4,o,80.0
Vivien Latour,item,author_name,1.4487284231520472e-05,1.4487284231520472e-05,3,0.1280183245033748,#1f77b4,o,80.0
Voa News,item,publication_name,0.0009588628924001,0.0009588628924001,5,0.0039037249708584,#8c564b,o,80.0
Voa News,item,publisher_name,0.0009601213948369,0.0009601213948369,5,0.0038762224423865,#e377c2,o,80.0
Vocal Media,item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
Vocal Media,item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
Voice of America,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Vox,item,publication_name,0.0001358649668185,0.0001358649668185,4,0.0591745085192015,#8c564b,o,80.0
WAAY,item,genre,0.0005332967212465,0.0001401941739735,3,0.4592934862501183,#9467bd,o,80.0
WABC,item,genre,0.0007402179506849,0.0001945900659469,4,0.1836659829269512,#9467bd,o,80.0
WABC-AM (ABC),item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
WABC-AM (ABC),item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
WABC-NY (ABC),item,publication_name,2.055494519665059e-05,2.05549451966506e-05,2,0.7350232051212403,#8c564b,o,80.0
WABC-NY (ABC),item,publisher_name,2.0786375662415475e-05,2.078637566241552e-05,2,0.7361699149139188,#e377c2,o,80.0
WABCBKN,item,genre,6.824253843917827e-05,1.7939743345831627e-05,1,0.575840106609801,#9467bd,o,80.0
WABE 90.1 FM,item,publication_name,5.583396643672652e-05,5.583396643672655e-05,3,0.2892187066110557,#8c564b,o,80.0
WABE 90.1 FM,item,publisher_name,5.602813631613193e-05,5.602813631613205e-05,3,0.2895815077370753,#e377c2,o,80.0
WABG,item,genre,0.0005212538061194,0.0001370283068844,3,0.4115095771493567,#9467bd,o,80.0
WABGDT2,item,genre,0.0002166872958766,5.696321624662273e-05,2,0.3267123010593883,#9467bd,o,80.0
WABI,item,genre,0.0005857275048923,0.0001539772896597,3,0.667328482209593,#9467bd,o,80.0
WABI,item,publication_name,4.370014679184528e-05,4.37001467918453e-05,3,0.164562540317204,#8c564b,o,80.0
WABI,item,publisher_name,4.4298391231922735e-05,4.429839123192283e-05,3,0.1676347609570162,#e377c2,o,80.0
WABI (CBS),item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
WABI (CBS),item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
WACH,item,genre,0.0004947529242858,0.0001300616988214,3,0.306359311182923,#9467bd,o,80.0
WACH,item,publication_name,9.329297868075809e-05,9.329297868075813e-05,3,0.6740519245223913,#8c564b,o,80.0
WACH,item,publisher_name,9.437785760335549e-05,9.437785760335568e-05,3,0.6882793240429602,#e377c2,o,80.0
WAER,item,publication_name,9.9120185617725e-05,9.912018561772503e-05,3,0.7339174325176143,#8c564b,o,80.0
WAER,item,publisher_name,9.958205807017348e-05,9.958205807017368e-05,3,0.7423841073919246,#e377c2,o,80.0
"WAFAA SHURAFA, SAMY MAGDY",item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
WAFB,item,genre,0.0013979999131918,0.0003675091843558,5,0.0003459557295046,#9467bd,o,80.0
WAFB Channel 9,item,publication_name,0.0002230746495846,0.0002230746495846,4,0.5379804728547627,#8c564b,o,80.0
WAFB Channel 9,item,publisher_name,0.0002249082117717,0.0002249082117717,4,0.563757976778475,#e377c2,o,80.0
WAFB-BTR (CBS),item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
WAFB-BTR (CBS),item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
WAFF,item,genre,0.0008918296551796,0.0002344460726117,4,0.5799803257319114,#9467bd,o,80.0
WAFF (NBC),item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
WAFF (NBC),item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
WAFF 48 News,item,publication_name,0.0004449335349417,0.0004449335349417,5,0.0008201828124654,#8c564b,o,80.0
WAFF 48 News,item,publisher_name,0.000446372314438,0.000446372314438,5,0.0008461500566428,#e377c2,o,80.0
WAGA,item,genre,0.0006717605420616,0.000176593837071,4,0.0047177084577922,#9467bd,o,80.0
WAGA-ATL (FOX),item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
WAGA-ATL (FOX),item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
WAGM,item,genre,0.0007717609056613,0.0002028821448992,4,0.2661195475331259,#9467bd,o,80.0
WAGM (CBS),item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
WAGM (CBS),item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
WAGT,item,genre,0.0003665607386936,9.63622649922958e-05,2,0.8294115777224699,#9467bd,o,80.0
WAHU,item,genre,0.0002281292414749,5.997109919039428e-05,2,0.3650903997257231,#9467bd,o,80.0
WAJR AM 1440,item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
WAJR AM 1440,item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
WAKA,item,genre,0.0008194653215276,0.0002154227829921,4,0.3908193145198679,#9467bd,o,80.0
WAKA (CBS),item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
WAKA (CBS),item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
WALA,item,genre,0.0009232893721273,0.0002427162697744,4,0.6622163053914135,#9467bd,o,80.0
WALA (FOX),item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
WALA (FOX),item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
WALB,item,genre,0.0008306436457796,0.0002183613645968,4,0.4200395534477387,#9467bd,o,80.0
WALB (NBC),item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
WALB (NBC),item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
WALB 10,item,publication_name,0.0001900955934581,0.0001900955934581,4,0.3569160741470109,#8c564b,o,80.0
WALB 10,item,publisher_name,0.0001906212196024,0.0001906212196024,4,0.3712708667650221,#e377c2,o,80.0
WAMU-FM (Radio),item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
WAMU-FM (Radio),item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
WAND,item,genre,0.0007980748070038,0.0002097995991339,4,0.3349043194738159,#9467bd,o,80.0
WAND (NBC),item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
WAND (NBC),item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
WANE,item,genre,0.0005931660305308,0.0001559327450674,3,0.6968430830515877,#9467bd,o,80.0
WANE (CBS),item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
WANE (CBS),item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
WANF,item,genre,0.0004800131550265,0.0001261868769942,3,0.2478748174357543,#9467bd,o,80.0
WAOW,item,genre,0.0008872224120169,0.0002332349107505,4,0.567936951163754,#9467bd,o,80.0
WAOW (ABC),item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
WAOW (ABC),item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
WAPA,item,genre,0.0001281609967738,3.3691234846391553e-05,2,0.0297810656904709,#9467bd,o,80.0
WAPT,item,genre,0.0009658214089592,0.0002538971818887,4,0.7733954276192767,#9467bd,o,80.0
WAPT (ABC),item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
WAPT (ABC),item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
WAPT Channel 16,item,publication_name,2.9652756785799555e-05,2.9652756785799568e-05,3,0.0202474082452565,#8c564b,o,80.0
WAPT Channel 16,item,publisher_name,2.9869978974501723e-05,2.9869978974501787e-05,3,0.0176316770568647,#e377c2,o,80.0
WATE,item,genre,0.0003196001196421,8.401715778476662e-05,2,0.6718982198844925,#9467bd,o,80.0
WATL,item,genre,5.550524650621558e-05,1.4591337008310374e-05,1,0.4665718954634681,#9467bd,o,80.0
WATM,item,genre,0.000422820521805,0.0001111519561848,3,0.0209457426861834,#9467bd,o,80.0
WATN,item,genre,0.0007290893382222,0.0001916645526828,4,0.1545756910581957,#9467bd,o,80.0
WAVE,item,genre,0.0009439795147648,0.0002481553383846,4,0.7163005221031086,#9467bd,o,80.0
WAVE-LOU (NBC),item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
WAVE-LOU (NBC),item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
WAVY,item,genre,0.0006519659585872,0.0001713901949544,3,0.9301495863127114,#9467bd,o,80.0
WAWV,item,genre,0.0007033753787799,0.0001849048124482,4,0.0873591725760303,#9467bd,o,80.0
WAtoday,item,publication_name,3.198930121337226e-05,3.198930121337227e-05,3,0.0442517761393638,#8c564b,o,80.0
WAtoday,item,publisher_name,7.948191464889051e-05,7.948191464889068e-05,3,0.5334156189515539,#e377c2,o,80.0
WBAA,item,publication_name,0.0001594909743507,0.0001594909743507,4,0.1888880100601498,#8c564b,o,80.0
WBAA,item,publisher_name,0.0001598100093022,0.0001598100093022,4,0.1982967896747189,#e377c2,o,80.0
WBAL,item,genre,0.0009002867084648,0.000236669280729,4,0.6020871381707728,#9467bd,o,80.0
WBAL-AM,item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
WBAL-AM,item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
WBAL-BAL (NBC),item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
WBAL-BAL (NBC),item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
WBAP-AM (Radio),item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
WBAP-AM (Radio),item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
WBAY,item,genre,0.0011281756191398,0.0002965772012486,5,7.337945570166593e-05,#9467bd,o,80.0
WBAY (ABC),item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
WBAY (ABC),item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
WBBH,item,genre,0.0006588555898994,0.0001732013558566,3,0.9574862828584346,#9467bd,o,80.0
WBBH-FTM (NBC),item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
WBBH-FTM (NBC),item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
WBBJ,item,genre,0.0007398914242503,0.0001945042279847,4,0.1828124399254303,#9467bd,o,80.0
WBBJ-DT3 (CBS),item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
WBBJ-DT3 (CBS),item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
WBBJDT3,item,genre,0.0009608161629549,0.0002525813921957,4,0.7603116700862148,#9467bd,o,80.0
WBBM,item,genre,0.0009423864969176,0.0002477365624719,4,0.7121363592946387,#9467bd,o,80.0
WBBM CBS Live Stream,item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
WBBM CBS Live Stream,item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
WBBM-AM (Radio),item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
WBBM-AM (Radio),item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
WBBMWEB,item,genre,0.0016093493808888,0.0004230691810013,5,0.0005594607831451,#9467bd,o,80.0
WBCH 100.1 FM,item,publication_name,0.0001531925725965,0.0001531925725965,4,0.1543079929103899,#8c564b,o,80.0
WBCH 100.1 FM,item,publisher_name,0.00015274587197,0.00015274587197,4,0.1586387358825207,#e377c2,o,80.0
WBDT,item,genre,0.0008718584673631,0.0002291960043708,4,0.5277754633111326,#9467bd,o,80.0
WBEN-AM (Radio),item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
WBEN-AM (Radio),item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
WBEZ-FM (Radio),item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
WBEZ-FM (Radio),item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
WBFF,item,genre,0.0003487619344713,9.168327756136102e-05,2,0.7697115679016772,#9467bd,o,80.0
WBFF Fox Baltimore,item,publication_name,0.0003618109769229,0.0003618109769229,5,0.0003214529612813,#8c564b,o,80.0
WBFF Fox Baltimore,item,publisher_name,0.0003612223794009,0.0003612223794009,5,0.0003439390033338,#e377c2,o,80.0
WBFF-BAL (FOX),item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
WBFO,item,publication_name,0.0001793787210699,0.0001793787210699,4,0.2980773964254731,#8c564b,o,80.0
WBFO,item,publisher_name,0.0001772944746111,0.0001772944746111,4,0.2964545452693829,#e377c2,o,80.0
WBFO-FM (Radio),item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
WBFO-FM (Radio),item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
WBFS,item,genre,0.0001272950525404,3.346359358841879e-05,2,0.0268765515114541,#9467bd,o,80.0
WBGH,item,genre,0.0006288258376361,0.0001653070708451,3,0.8383341558759109,#9467bd,o,80.0
WBIR,item,genre,0.0004225180872415,0.0001110724515448,3,0.0197457420601854,#9467bd,o,80.0
WBKB,item,genre,0.0007630655964951,0.0002005963035703,4,0.2433899321043621,#9467bd,o,80.0
WBKB (CBS),item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
WBKB (CBS),item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
WBKO,item,genre,0.0006543908840306,0.0001720276645017,3,0.939771211619972,#9467bd,o,80.0
WBKODT2,item,genre,0.0001060380854862,2.787551697248616e-05,1,0.9000732196504194,#9467bd,o,80.0
WBMA,item,genre,0.0005895671844362,0.0001549866727677,3,0.6825635724152072,#9467bd,o,80.0
WBND,item,genre,0.0004881844827637,0.0001283349729729,3,0.2802970322987136,#9467bd,o,80.0
WBNG,item,genre,0.0009474863612186,0.0002490772256235,4,0.7254674498959228,#9467bd,o,80.0
WBNG (CBS),item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
WBNG (CBS),item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
